ID	Result	NatureCode	CallRecived	Address
2017-000344	1	324	2017/1/2 1:29:13	HARDWICK ROAD
2017-000345	11	321	2017/1/2 1:37:39	280 CHAPELFIELD ROAD
2017-000346	1	324	2017/1/2 1:41:21	B STREET/SOUTH 7TH STREET
2017-000347	10	300	2017/1/2 1:44:33	UNKNOWN ADDRESS
2017-000348	10	311	2017/1/2 1:45:37	3822 SOUTHEAST CENTER STREET
2017-000349	11	321	2017/1/2 1:50:44	TRINIDAD ROAD/SAMAR ROAD
2017-000350	1	324	2017/1/2 2:16:39	SOUTHEAST LOCUST AVENUE/SOUTHEAST HARRISON STREET
2017-000351	1	611	2017/1/2 2:19:29	9901 NORTHWEST RIVERFRONT STREET
2017-000352	1	622	2017/1/2 2:21:15	4124 SOUTHEAST 82ND AVENUE
2017-000353	10	300	2017/1/2 2:22:45	7501 SOUTHEAST MAIN STREET
2017-000354	11	321	2017/1/2 2:48:11	CLOVERLY DRIVE
2017-000355	1	715	2017/1/2 2:49:53	5401 NORTHEAST GLISAN STREET
2017-000356	1	324	2017/1/2 2:54:39	SERVICE ROAD
2017-000357	10	311	2017/1/2 2:55:50	7602 18TH STREET
2017-000358	11	321	2017/1/2 3:00:38	1044 AUAHI STREET
2017-000359	1	324	2017/1/2 3:02:53	SOUTHEAST BROOKLYN STREET/SOUTHEAST 20TH AVENUE
2017-000360	10	300	2017/1/2 3:06:45	5401 NORTHEAST BENNINGTON WAY
2017-000361	1	324	2017/1/2 3:07:05	RESIDENTIAL ROAD
2017-000362	11	321	2017/1/2 3:20:27	3340 DARTMOUTH AVENUE
2017-000363	11	321	2017/1/2 3:22:57	201 SOUTHEAST 29TH AVENUE
2017-000364	1	740	2017/1/2 3:26:49	8001 ÃˌSTERSKOGEN
2017-000365	1	154	2017/1/2 3:31:15	UNKNOWN ADDRESS
2017-000366	1	324	2017/1/2 3:33:35	KEEAUMOKU STREET
2017-000367	11	321	2017/1/2 3:38:14	2631 SOUTHEAST HAWTHORNE BOULEVARD
2017-000368	10	300	2017/1/2 3:38:26	UNKNOWN ADDRESS
2017-000369	1010	321	2017/1/2 3:39:54	UNKNOWN ADDRESS
2017-000370	1113	111	2017/1/2 3:42:02	2701 SOUTH KING STREET
2017-000371	11	321	2017/1/2 3:46:47	8601 JOHAN MARKUSSENS VEI
2017-000372	10	311	2017/1/2 4:08:37	3564 SOUTHEAST POWELL BOULEVARD
2017-000373	10	311	2017/1/2 4:19:09	SOUTHEAST FOSTER ROAD
2017-000374	11	321	2017/1/2 4:23:30	3100 ARAPAHOE AVENUE
2017-000375	10	311	2017/1/2 4:41:00	3901 AGATE STREET
2017-000376	11	321	2017/1/2 4:48:55	4111 SOUTHEAST WOODSTOCK BOULEVARD
2017-000377	1	611	2017/1/2 4:56:16	SERVICE ROAD
2017-000378	10	311	2017/1/2 5:08:37	5901 CLEMSON STREET
2017-000379	1	730	2017/1/2 5:14:50	6301 DEMERS AVENUE
2017-000380	10	311	2017/1/2 5:20:59	UNKNOWN ADDRESS
2017-000381	10	311	2017/1/2 5:21:11	4805 NORTHEAST GLISAN STREET
2017-000382	1	743	2017/1/2 5:25:23	1915 NORTHEAST 33RD AVENUE
2017-000383	1	531	2017/1/2 5:27:15	7507 SOUTHEAST YAMHILL STREET
2017-000384	1113	111	2017/1/2 5:54:17	UNKNOWN ADDRESS
2017-000385	11	321	2017/1/2 5:55:03	2501 GRANDVIEW AVENUE
2017-000386	11	321	2017/1/2 5:55:28	1 SOUTHWEST WILLOW AVENUE
2017-000387	1	735	2017/1/2 6:18:55	901 BASELINE ROAD
2017-000388	1	611	2017/1/2 6:28:29	4401 KAPIOLANI BOULEVARD
2017-000389	10	300	2017/1/2 6:29:58	NORTHEAST 22ND AVENUE/NORTHEAST THOMPSON STREET
2017-000390	1	324	2017/1/2 6:35:30	NORTHWEST STATE STREET/NORTHWEST TUMALO AVENUE
2017-000391	10	311	2017/1/2 6:37:26	3003 HAMILTON ROAD
2017-000392	1	322	2017/1/2 6:38:03	SERVICE ROAD
2017-000393	11	321	2017/1/2 6:41:17	1901 COLUMBIA DRIVE
2017-000394	1010	321	2017/1/2 6:41:19	NORTHEAST REVERE AVENUE/BEND PARKWAY
2017-000395	1	600	2017/1/2 6:44:04	SOUTHEAST ALDER STREET/SOUTHEAST 38TH AVENUE
2017-000396	1	700	2017/1/2 6:59:12	2001 SHOUP PLACE
2017-000397	10	311	2017/1/2 7:04:45	8801 OLD FAITHFUL ROAD
2017-000398	1	733	2017/1/2 7:12:29	9902 HALEAKALA HIGHWAY
2017-000399	1	531	2017/1/2 7:23:14	1115 YOUNG STREET
2017-000400	11	321	2017/1/2 7:31:56	8202 SOUTHEAST 6TH AVENUE
2017-000401	1	324	2017/1/2 7:35:12	PRIMARY_LINK ROAD
2017-000402	1	500	2017/1/2 7:42:16	3801 NORTHEAST JONES ROAD
2017-000403	1	324	2017/1/2 7:46:54	TOM SWAMP ROAD
2017-000404	10	311	2017/1/2 7:53:19	3564 SOUTHEAST POWELL BOULEVARD
2017-000405	1	154	2017/1/2 8:08:22	1777 ALA MOANA BLVD
2017-000406	1	733	2017/1/2 8:10:36	4501 HARVARD LANE
2017-000407	1	324	2017/1/2 8:11:12	WEST 16TH AVENUE
2017-000408	1	611	2017/1/2 8:12:04	5101 SOUTHEAST POWELL BOULEVARD
2017-000409	11	321	2017/1/2 8:16:44	4328 SOUTHEAST 82ND AVENUE
2017-000410	11	321	2017/1/2 8:19:34	2045 SOUTHEAST HAWTHORNE BOULEVARD
2017-000411	11	321	2017/1/2 8:20:37	2ND STREET SOUTHEAST
2017-000412	1	715	2017/1/2 8:23:33	3827 SOUTHEAST FRANCIS STREET
2017-000413	1	324	2017/1/2 8:24:22	SERVICE ROAD
2017-000414	1	324	2017/1/2 8:30:35	1601 CENTRAL CAMPUS MALL
2017-000415	10	311	2017/1/2 8:33:47	UNKNOWN ADDRESS
2017-000416	1	324	2017/1/2 8:40:30	UNITED STATES HIGHWAY 63
2017-000417	10	311	2017/1/2 8:42:08	3325 28TH STREET
2017-000418	1	700	2017/1/2 8:42:40	2315 NORTHEAST BROADWAY
2017-000419	1	324	2017/1/2 8:47:52	HIGH ALLEY/EAST 14TH ALLEY
2017-000420	11	321	2017/1/2 8:49:57	SOLANA SHORES DRIVE
2017-000421	1	324	2017/1/2 8:51:12	HANA HIGHWAY/DAIRY ROAD
2017-000422	1	324	2017/1/2 9:07:49	SERVICE ROAD
2017-000423	11	321	2017/1/2 9:09:05	1776 UNIVERSITY AVENUE
2017-000424	10	311	2017/1/2 9:09:06	3001 SOUTHEAST 12TH AVENUE
2017-000425	1	353	2017/1/2 9:09:36	UNKNOWN ADDRESS
2017-000426	1	733	2017/1/2 9:18:03	8701 MAPLETON AVENUE
2017-000427	10	311	2017/1/2 9:18:35	1045 NORTHEAST 3RD STREET
2017-000428	1	411	2017/1/2 9:20:03	301 CEDAR AVENUE
2017-000429	10	311	2017/1/2 9:21:44	4403 NORTH ATLANTIC AVENUE
2017-000430	11	321	2017/1/2 9:21:53	2002,2004,2006 NORTHEAST 15TH AVENUE
2017-000431	11	321	2017/1/2 9:22:09	1501 NORTHEAST ALAMEDA STREET
2017-000432	10	300	2017/1/2 9:22:21	5003 BROADWAY
2017-000433	1	611	2017/1/2 9:25:35	6101 NORTHWEST ITHACA AVENUE
2017-000434	11	321	2017/1/2 9:40:22	1626 NORTHWEST WALL STREET
2017-000435	11	321	2017/1/2 9:42:15	2105 NORTHEAST 42ND AVENUE
2017-000436	11	321	2017/1/2 9:53:26	4000 SOUTHEAST 82ND AVENUE
2017-000437	11	321	2017/1/2 9:59:56	2285 28TH STREET
2017-000438	11	321	2017/1/2 10:02:13	301 SOUTHEAST YEW LANE
2017-000439	1	721	2017/1/2 10:04:02	5104 SOUTH BROADWAY
2017-000440	1	700	2017/1/2 10:07:17	9801 MAPLETON AVENUE
2017-000441	1	733	2017/1/2 10:10:14	6101 CRIPPLE CREEK SQUARE
2017-000442	10	311	2017/1/2 10:11:42	8301 SOUTHEAST ASH STREET
2017-000443	10	311	2017/1/2 10:16:36	4001 ARAPAHOE AVENUE
2017-000444	11	321	2017/1/2 10:21:50	3201 EAST 19TH AVENUE
2017-000445	10	311	2017/1/2 10:22:07	1100 SOUTHEAST DIVISION STREET
2017-000446	1	511	2017/1/2 10:25:47	4901 SOUTHEAST FOSTER ROAD
2017-000447	11	321	2017/1/2 10:28:03	UNKNOWN ADDRESS
2017-000448	11	321	2017/1/2 10:32:26	SOUTHEAST 72ND AVENUE/SOUTHEAST GRANT STREET
2017-000449	11	321	2017/1/2 10:34:33	5001 ARAPAHOE AVENUE
2017-000450	1	730	2017/1/2 10:34:59	936 SOUTHEAST POWELL BOULEVARD
2017-000451	11	321	2017/1/2 10:45:00	901 BASELINE ROAD
2017-000452	11	321	2017/1/2 10:50:06	RESIDENTIAL ROAD
2017-000453	1	322	2017/1/2 10:50:23	UNKNOWN ADDRESS
2017-000454	1	611	2017/1/2 10:52:26	9401 HAWTHORN AVENUE
2017-000455	11	321	2017/1/2 10:53:01	5701 SOUTHWEST AVERY AVENUE
2017-000456	10	311	2017/1/2 10:55:25	6101 22ND STREET
2017-000457	11	321	2017/1/2 11:00:09	1350 20TH STREET
2017-000458	10	311	2017/1/2 11:02:29	1255 HILYARD
2017-000459	1	621	2017/1/2 11:03:22	1001 5TH AVENUE NORTH
2017-000460	1	324	2017/1/2 11:06:04	SOUTHEAST POWELL BOULEVARD
2017-000461	10	311	2017/1/2 11:07:34	9501 SOUTHEAST STARK STREET
2017-000462	10	311	2017/1/2 11:08:06	UNKNOWN ADDRESS
2017-000463	1	611	2017/1/2 11:10:38	SOUTHEAST 7TH AVENUE/SOUTHEAST POWELL BOULEVARD
2017-000464	1	324	2017/1/2 11:11:51	EAST LAKE SAMMAMISH PARKWAY SOUTHEAST
2017-000465	1	500	2017/1/2 11:12:57	SOUTHEAST GLADSTONE STREET
2017-000466	1	611	2017/1/2 11:15:44	31ST STREET/IRON FORGE PLACE
2017-000467	1	611	2017/1/2 11:18:42	UNKNOWN ADDRESS
2017-000468	11	321	2017/1/2 11:19:58	6501 SOUTHEAST 28TH AVENUE
2017-000469	1	611	2017/1/2 11:22:37	3701 WILDWOOD BOULEVARD SOUTHWEST
2017-000470	1	324	2017/1/2 11:26:49	NORTHEAST 51ST AVENUE/NORTHEAST THOMPSON STREET
2017-000471	1	522	2017/1/2 11:26:59	5001 WALNUT STREET
2017-000472	11	321	2017/1/2 11:29:46	7201 NORTHEAST 5TH STREET
2017-000473	1	600	2017/1/2 11:30:05	UNKNOWN ADDRESS
2017-000474	1	324	2017/1/2 11:41:57	SERVICE ROAD
2017-000475	1	324	2017/1/2 11:43:31	NORTHEAST 80TH AVENUE
2017-000476	11	321	2017/1/2 11:47:23	1724 NORTHEAST 42ND AVENUE
2017-000477	11	321	2017/1/2 11:49:05	626 GLEN CHEEK DR
2017-000478	11	321	2017/1/2 11:51:58	3302 STYGLER ROAD
2017-000479	1	735	2017/1/2 11:53:48	1039 SOUTH KING STREET
2017-000480	1	324	2017/1/2 11:54:43	LAGUNA PLACE
2017-000481	1	322	2017/1/2 11:57:21	SERVICE ROAD
2017-000482	1	324	2017/1/2 12:02:48	PRIMARY_LINK ROAD
2017-000483	1	552	2017/1/2 12:03:32	JEFFERSON AVENUE/PRESIDENTIAL COURT
2017-000484	11	321	2017/1/2 12:13:54	901 SOUTHEAST MAIN STREET
2017-000485	11	321	2017/1/2 12:15:05	3309 SOUTHEAST 13TH AVENUE
2017-000486	1	440	2017/1/2 12:17:23	301 EAST 15TH AVENUE
2017-000487	1	700	2017/1/2 12:21:21	9201 STRATSHIRE LANE
2017-000488	10	311	2017/1/2 12:28:21	YOUNG STREET
2017-000489	10	311	2017/1/2 12:29:06	3275 APACHE ROAD
2017-000490	11	321	2017/1/2 12:31:21	1201 19TH STREET
2017-000491	1	412	2017/1/2 12:34:48	8201 WASHINGTON STREET
2017-000492	11	321	2017/1/2 12:36:20	3101 ARAPAHOE AVENUE
2017-000493	10	311	2017/1/2 12:40:43	1501 SOUTHEAST YAMHILL STREET
2017-000494	1	324	2017/1/2 12:42:29	MOTORWAY ROAD
2017-000495	10	311	2017/1/2 12:50:31	8101 KAMANI STREET
2017-000496	11	321	2017/1/2 12:51:13	6001 NORTHEAST SANDY BOULEVARD
2017-000497	1	324	2017/1/2 12:53:43	SOUTHWEST BARLEY HILL DRIVE/SOUTHWEST AVENA PLACE
2017-000498	11	321	2017/1/2 13:04:28	1776 UNIVERSITY AVENUE
2017-000499	11	321	2017/1/2 13:07:59	1850 MAPLE ST NE
2017-000500	1	700	2017/1/2 13:08:56	9401 HAWTHORN AVENUE
2017-000501	1	730	2017/1/2 13:09:28	302 SOUTHEAST STARK STREET
2017-000502	11	321	2017/1/2 13:10:41	2040 SOUTHEAST POWELL BOULEVARD
2017-000503	11	321	2017/1/2 13:17:54	7702 SOUTHEAST 9TH AVENUE
2017-000504	1	551	2017/1/2 13:21:12	2101 11TH STREET
2017-000505	11	321	2017/1/2 13:24:12	9501 SOUTHEAST STARK STREET
2017-000506	1	324	2017/1/2 13:28:17	28TH STREET
2017-000507	10	300	2017/1/2 13:29:31	8501 EAST 11TH AVENUE
2017-000508	1	611	2017/1/2 13:30:22	1255 HILYARD
2017-000509	1	611	2017/1/2 13:32:07	SOUTHEAST 87TH AVENUE/SOUTHEAST STEPHENS STREET
2017-000510	1	611	2017/1/2 13:32:34	7801 EAST BURNSIDE STREET
2017-000511	10	300	2017/1/2 13:39:54	36 LANSDOWNE STREET
2017-000512	1	324	2017/1/2 13:40:05	KAPIOLANI BOULEVARD
2017-000513	1	611	2017/1/2 13:45:44	4801 WILDER AVENUE
2017-000514	1000	600	2017/1/2 13:54:07	8401 KONA STREET
2017-000515	1	611	2017/1/2 13:54:59	5701 BROADWAY
2017-000516	1	322	2017/1/2 13:56:08	307 SOUTHEAST 32ND AVENUE
2017-000517	1	510	2017/1/2 13:58:31	2101 SOUTHWEST SIMPSON AVENUE
2017-000518	11	321	2017/1/2 14:03:25	3601 ROSALIND AVENUE
2017-000519	11	321	2017/1/2 14:06:39	2201 ORCHARD STREET
2017-000520	11	321	2017/1/2 14:12:49	7201 SOUTHEAST FRANCIS STREET
2017-000521	1	745	2017/1/2 14:15:09	10001 GINGER PLACE
2017-000522	1	324	2017/1/2 14:15:57	LIME STREET/PAANI STREET
2017-000523	10	311	2017/1/2 14:17:06	2101 SOUTHWEST SIMPSON AVENUE
2017-000524	1	531	2017/1/2 14:17:11	1501 NORTHEAST ALAMEDA STREET
2017-000525	11	321	2017/1/2 14:18:42	9401 HAWTHORN AVENUE
2017-000526	10	311	2017/1/2 14:20:15	6501 7TH STREET
2017-000527	11	321	2017/1/2 14:21:21	1401 NORTHEAST DEMPSEY DRIVE
2017-000528	11	321	2017/1/2 14:21:56	1807 NORTHEAST WASCO STREET
2017-000529	11	321	2017/1/2 14:22:59	1900 WARDENBURG DRIVE
2017-000530	11	321	2017/1/2 14:23:33	NORTHEAST PACIFIC STREET/NORTHEAST HASSALO STREET
2017-000531	10	300	2017/1/2 14:24:09	28TH STREET
2017-000532	1	324	2017/1/2 14:28:21	SOUTHWEST REED MARKET ROAD
2017-000533	1	331	2017/1/2 14:29:41	2237 KUHIO AVENUE
2017-000534	11	321	2017/1/2 14:29:50	28TH STREET
2017-000535	1	322	2017/1/2 14:29:53	YOUNG STREET/ELSIE LANE
2017-000536	1	324	2017/1/2 14:34:19	NORTHEAST 76TH AVENUE/NORTHEAST GLISAN STREET
2017-000537	10	311	2017/1/2 14:34:57	1450 ALA MOANA BOULEVARD
2017-000538	10	311	2017/1/2 14:36:16	SOUTHEAST BOISE STREET/SOUTHEAST 62ND AVENUE
2017-000539	1	745	2017/1/2 14:36:20	5601 HAYMARKET PLACE
2017-000540	1	324	2017/1/2 14:39:28	SOUTHEAST 36TH PLACE
2017-000541	11	321	2017/1/2 14:41:58	NORTHWEST 14TH STREET
2017-000542	10	311	2017/1/2 14:43:37	2500 30TH STREET
2017-000543	10	311	2017/1/2 14:46:14	902 SOUTHEAST SHERMAN STREET
2017-000544	10	311	2017/1/2 14:49:11	SOUTHEAST HAWTHORNE BOULEVARD/SOUTHEAST 89TH AVENUE
2017-000545	1	324	2017/1/2 14:49:37	NORTHEAST 43RD AVENUE/NORTHEAST COUCH STREET
2017-000546	1000	510	2017/1/2 14:54:45	3501 SOUTHEAST 40TH AVENUE
2017-000547	1	324	2017/1/2 14:56:19	KJEKSTADVEIEN
2017-000548	1	611	2017/1/2 14:58:20	NORTH MAIN STREET
2017-000549	1	611	2017/1/2 15:01:39	1630 30TH STREET
2017-000550	11	321	2017/1/2 15:03:45	2101 SOUTHWEST SIMPSON AVENUE
2017-000551	1	746	2017/1/2 15:10:45	902 OLIVE STREET
2017-000552	1	611	2017/1/2 15:11:12	2880 SOUTHEAST POWELL BOULEVARD
2017-000553	1	745	2017/1/2 15:11:27	8401 NORTHEAST 92ND AVENUE
2017-000554	11	321	2017/1/2 15:12:36	2301 EAST 15TH AVENUE
2017-000555	11	321	2017/1/2 15:13:10	1301 34TH STREET
2017-000556	11	321	2017/1/2 15:17:19	FRANKLIN DRIVE
2017-000557	11	321	2017/1/2 15:17:39	7301 10TH STREET NORTHWEST
2017-000558	1	611	2017/1/2 15:21:37	3119 SOUTHEAST 12TH AVENUE
2017-000559	11	321	2017/1/2 15:23:02	3330 SOUTHEAST GLADSTONE STREET
2017-000560	1	412	2017/1/2 15:26:06	8435 NORTHEAST GLISAN STREET
2017-000561	1	461	2017/1/2 15:29:27	UNKNOWN ADDRESS
2017-000562	1	744	2017/1/2 15:29:56	330 SOUTHEAST 6TH AVENUE
2017-000563	11	321	2017/1/2 15:30:59	4901 JORVARDEVEIEN
2017-000564	11	321	2017/1/2 15:31:09	701 WEST COCOA BEACH CAUSEWAY
2017-000565	11	321	2017/1/2 15:31:28	1900 WARDENBURG DRIVE
2017-000566	11	321	2017/1/2 15:35:13	3501 EAST BURNSIDE STREET
2017-000567	11	321	2017/1/2 15:43:59	UNKNOWN ADDRESS
2017-000568	11	321	2017/1/2 15:44:13	3354 SOUTHEAST HAWTHORNE BOULEVARD
2017-000569	11	321	2017/1/2 15:45:30	RESIDENTIAL ROAD
2017-000570	11	321	2017/1/2 15:47:14	7001 POTTER STREET
2017-000571	11	321	2017/1/2 15:49:06	NORTHEAST 3RD STREET/NORTHEAST GREENWOOD AVENUE
2017-000572	10	300	2017/1/2 15:50:51	1319 PUNAHOU STREET
2017-000573	1	733	2017/1/2 15:51:07	3602 ALA MOANA BOULEVARD
2017-000574	1	600	2017/1/2 15:51:12	5501 SOUTHEAST FRANKLIN STREET
2017-000575	1	251	2017/1/2 15:53:08	901 BASELINE ROAD
2017-000576	10	311	2017/1/2 15:54:00	APACHE ROAD
2017-000577	1	324	2017/1/2 15:59:23	22ND STREET/CANYON BOULEVARD
2017-000578	11	321	2017/1/2 16:03:14	TITAN III ROAD
2017-000579	1	324	2017/1/2 16:08:36	SERVICE ROAD
2017-000580	10	311	2017/1/2 16:13:03	1155 ALPINE AVENUE
2017-000581	11	321	2017/1/2 16:15:08	3501 KAAHUMANU AVENUE
2017-000582	11	321	2017/1/2 16:17:22	630 SOUTHEAST 20TH AVENUE
2017-000583	1	324	2017/1/2 16:22:33	SOUTH WAKEA AVENUE
2017-000584	1	553	2017/1/2 16:23:56	UNKNOWN ADDRESS
2017-000585	1	324	2017/1/2 16:26:02	NORTHEAST REVERE AVENUE/NORTHEAST BERG WAY
2017-000586	11	321	2017/1/2 16:30:39	SOUTHEAST MADISON STREET
2017-000587	11	321	2017/1/2 16:31:08	9201 NORTHEAST FLANDERS STREET
2017-000588	11	321	2017/1/2 16:32:09	9601 NORTHEAST 28TH AVENUE
2017-000589	1	531	2017/1/2 16:33:08	5001 SOUTHEAST SCHILLER STREET
2017-000590	1	500	2017/1/2 16:33:18	9801 C STREET
2017-000591	1	324	2017/1/2 16:35:38	SOUTHEAST GRAND AVENUE
2017-000592	1	743	2017/1/2 16:45:17	7901 SOUTHEAST DIVISION STREET
2017-000593	11	321	2017/1/2 16:56:10	1001 NORTHEAST DISCOVERY DRIVE
2017-000594	10	311	2017/1/2 17:00:05	SOUTHEAST 28TH AVENUE
2017-000595	1	322	2017/1/2 17:15:39	RESIDENTIAL ROAD
2017-000596	11	321	2017/1/2 17:23:24	930 SOUTHEAST SHERMAN STREET
2017-000597	11	321	2017/1/2 17:27:21	NORTHEAST WEIDLER STREET/NORTHEAST 24TH AVENUE
2017-000598	10	311	2017/1/2 17:29:02	UNKNOWN ADDRESS
2017-000599	10	311	2017/1/2 17:34:34	3325 SOUTHEAST HAWTHORNE BOULEVARD
2017-000600	1	550	2017/1/2 17:39:16	HIGHLANDS DRIVE
2017-000601	1	745	2017/1/2 17:41:51	1288 QUEEN STREET
2017-000602	11	321	2017/1/2 17:42:53	5301 ST LUCIE LANE
2017-000603	1	324	2017/1/2 17:45:16	C STREET
2017-000604	11	321	2017/1/2 17:48:49	5601 SOUTHEAST BOISE STREET
2017-000605	11	321	2017/1/2 17:50:24	6041 SOUTHEAST BUSH STREET
2017-000606	1	324	2017/1/2 17:51:49	MAXWELL AVENUE
2017-000607	10	300	2017/1/2 17:53:57	400 1ST AVENUE SOUTHEAST
2017-000608	1	600	2017/1/2 17:54:54	4760 BASELINE ROAD
2017-000609	1113	111	2017/1/2 17:59:10	30TH STREET
2017-000610	1000	324	2017/1/2 18:01:31	ALA MOANA BOULEVARD/KAHANAMOKU STREET
2017-000611	1	324	2017/1/2 18:05:29	SERVICE ROAD
2017-000612	1	611	2017/1/2 18:14:10	1045 NORTHEAST 3RD STREET
2017-000613	1	746	2017/1/2 18:14:48	UNKNOWN ADDRESS
2017-000614	1	324	2017/1/2 18:16:04	PARKSIDE DRIVE/PARKSIDE LANE
2017-000615	1	600	2017/1/2 18:17:17	3501 SOUTHEAST 40TH AVENUE
2017-000616	1	324	2017/1/2 18:17:47	SOUTHEAST WASHINGTON STREET
2017-000617	1	324	2017/1/2 18:23:55	SERVICE ROAD
2017-000618	1	911	2017/1/2 18:27:55	9602 SOUTHEAST WASHINGTON STREET
2017-000619	11	321	2017/1/2 18:29:29	8101 YOUNG STREET
2017-000620	1	700	2017/1/2 18:31:22	UNKNOWN ADDRESS
2017-000621	10	311	2017/1/2 18:32:00	9301 SOUTHEAST 27TH AVENUE
2017-000622	10	311	2017/1/2 18:34:38	2333 NORTHEAST SCHUYLER STREET
2017-000623	10	311	2017/1/2 18:35:47	MOUNT QUAY DRIVE NORTHWEST/MOUNT OLYMPUS DRIVE NORTHWEST
2017-000624	1	444	2017/1/2 18:39:36	7401 EAST SUNSET WAY
2017-000625	11	321	2017/1/2 18:41:39	NORTHEAST SANDY BOULEVARD
2017-000626	11	321	2017/1/2 18:48:10	KALāKAUA AVENUE
2017-000627	11	321	2017/1/2 18:49:00	7201 20TH STREET NORTHEAST
2017-000628	11	321	2017/1/2 18:51:12	1788 30TH STREET
2017-000629	1	413	2017/1/2 18:56:03	SOUTHWEST BIRDSONG DRIVE/SOUTHWEST HOLLYHOCK CIRCLE
2017-000630	11	321	2017/1/2 18:59:10	522 SOUTHEAST 26TH AVENUE
2017-000631	1	131	2017/1/2 19:00:24	221 MAHALANI STREET
2017-000632	1	324	2017/1/2 19:00:50	SANDUMVEIEN
2017-000633	11	321	2017/1/2 19:09:48	2300 COLORADO AVENUE
2017-000634	1	611	2017/1/2 19:14:08	SERVICE ROAD
2017-000635	1	324	2017/1/2 19:14:16	SERVICE ROAD
2017-000636	11	321	2017/1/2 19:18:01	NORTHEAST TILLAMOOK STREET/NORTHEAST 28TH AVENUE
2017-000637	1	735	2017/1/2 19:19:36	2401 EAST 17TH AVENUE
2017-000638	1	743	2017/1/2 19:20:51	UNKNOWN ADDRESS
2017-000639	10	300	2017/1/2 19:20:59	9601 SOUTHEAST SALMON STREET
2017-000640	1	511	2017/1/2 19:21:01	201 NEWPORT WAY SOUTHWEST
2017-000641	10	311	2017/1/2 19:23:13	9101 AUAHI STREET
2017-000642	1	324	2017/1/2 19:23:51	28TH STREET
2017-000643	11	321	2017/1/2 19:25:36	MACA ROAD/BAIT STREET
2017-000644	1	324	2017/1/2 19:27:15	MOTORWAY ROAD
2017-000645	1	324	2017/1/2 19:33:13	18TH STREET/CASCADE AVENUE
2017-000646	11	321	2017/1/2 19:36:16	8903 SOUTHEAST HAWTHORNE BOULEVARD
2017-000647	11	321	2017/1/2 19:36:47	221 MAHALANI STREET
2017-000648	1	413	2017/1/2 19:41:30	MOTORWAY ROAD
2017-000649	11	321	2017/1/2 19:42:06	6201 SARATOGA ROAD
2017-000650	1	621	2017/1/2 19:44:16	5901 LELEIHOKU STREET
2017-000651	11	321	2017/1/2 19:46:29	2301 BIODDGATEN
2017-000652	11	321	2017/1/2 19:47:20	349 OLDE RIDENOUR ROAD
2017-000653	11	321	2017/1/2 19:52:45	6501 BEACH WALK
2017-000654	1	324	2017/1/2 19:53:09	SERVICE ROAD
2017-000655	11	321	2017/1/2 19:53:29	1630 30TH STREET
2017-000656	10	311	2017/1/2 20:06:57	SOUTHEAST GRANT STREET
2017-000657	10	311	2017/1/2 20:12:36	2201 WALNUT HOLLOW LANE
2017-000658	1	324	2017/1/2 20:18:05	CROOKED MILE ROAD/CLARK STATE ROAD
2017-000659	1	324	2017/1/2 20:18:52	SERVICE ROAD
2017-000660	11	321	2017/1/2 20:20:57	8301 16TH LANE NORTHEAST
2017-000661	1	561	2017/1/2 20:21:57	SOUTHEAST IVON STREET/SOUTHEAST 45TH AVENUE
2017-000662	1	611	2017/1/2 20:22:41	SERVICE ROAD
2017-000663	1	743	2017/1/2 20:30:03	2505 PINE STREET
2017-000664	1	740	2017/1/2 20:30:59	501 SOUTHEAST 73RD AVENUE
2017-000665	11	321	2017/1/2 20:32:28	2501 JAMES ROAD
2017-000666	1	531	2017/1/2 20:34:10	150 KA?IULANI AVENUE
2017-000667	1	324	2017/1/2 20:39:37	NEWPORT AVENUE
2017-000668	10	311	2017/1/2 20:43:27	101 SOUTHEAST 47TH AVENUE
2017-000669	1010	321	2017/1/2 20:44:17	3835 NORTHEAST HANCOCK STREET
2017-000670	1	611	2017/1/2 20:45:10	5301 KEAWE STREET
2017-000671	11	321	2017/1/2 20:56:45	7702 SOUTHEAST GRANT STREET
2017-000672	1	611	2017/1/2 20:59:00	2501 UXBRIDGE AVENUE
2017-000673	11	321	2017/1/2 21:00:31	3550 FRONTIER AVENUE
2017-000674	1	324	2017/1/2 21:03:30	NORTHEAST 29TH AVENUE
2017-000675	1	324	2017/1/2 21:06:53	DROTTNINGBORG
2017-000676	11	321	2017/1/2 21:08:37	GLEN CHEEK DRIVE/MULLET ROAD
2017-000677	10	311	2017/1/2 21:08:38	6127 NORTHEAST HASSALO STREET
2017-000678	11	321	2017/1/2 21:10:01	6201 SOUTHEAST YAMHILL STREET
2017-000679	11	321	2017/1/2 21:10:04	4040 SOUTHEAST 82ND AVENUE
2017-000680	10	311	2017/1/2 21:11:30	2334 SOUTH KING STREET
2017-000681	11	321	2017/1/2 21:12:00	7701 NORTHEAST EVERETT STREET
2017-000682	1	142	2017/1/2 21:18:21	4800 BASELINE ROAD
2017-000683	1	745	2017/1/2 21:20:36	145 SOUTHEAST 82ND AVENUE
2017-000684	11	321	2017/1/2 21:28:19	4401 KAPIOLANI BOULEVARD
2017-000685	11	321	2017/1/2 21:30:24	2201 NORTHEAST BUTLER MARKET ROAD
2017-000686	11	321	2017/1/2 21:33:50	UNKNOWN ADDRESS
2017-000687	11	321	2017/1/2 21:38:17	933 NORTHEAST 44TH AVENUE
